2010-07-07T23:32:47.596,734330.981060,3.1260000e-09,-4.0000038e+01,11
2010-07-07T23:32:55.596,734338.981060,NaN,NaN,10
2010-07-07T23:33:03.596,734346.981060,NaN,NaN,10
2010-07-07T23:33:11.596,734354.981060,NaN,NaN,10
2010-07-07T23:33:19.596,734330.981431,3.1260000e-09,-4.0000038e+01,11
2010-07-07T23:33:27.596,734338.981431,NaN,NaN,10
2010-07-07T23:33:35.596,734346.981431,NaN,NaN,10
2010-07-07T23:33:43.596,734354.981431,NaN,NaN,10
2010-07-07T23:33:51.596,734330.981801,3.1260000e-09,-4.0000038e+01,11
2010-07-07T23:33:59.596,734338.981801,NaN,NaN,10
2010-07-07T23:34:07.596,734346.981801,NaN,NaN,10
2010-07-07T23:34:15.596,734354.981801,NaN,NaN,10
2010-07-07T23:34:23.596,734330.982171,3.1260000e-09,-4.0000038e+01,11
2010-07-07T23:34:31.596,734338.982171,NaN,NaN,10
2010-07-07T23:34:39.596,734346.982171,NaN,NaN,10
2010-07-07T23:34:47.596,734354.982171,NaN,NaN,10
2010-07-07T23:34:55.596,734330.982542,1.7328929e-09,-1.4899611e+01,21
2010-07-07T23:35:03.596,734338.982542,NaN,NaN,21
2010-07-07T23:35:11.596,734346.982542,NaN,NaN,21
2010-07-07T23:35:19.596,734354.982542,NaN,NaN,21
2010-07-07T23:35:27.596,734330.982912,1.0730000e-09,2.9983113e+00,21
2010-07-07T23:35:35.596,734338.982912,NaN,NaN,21
2010-07-07T23:35:43.596,734346.982912,NaN,NaN,21
2010-07-07T23:35:51.596,734354.982912,NaN,NaN,21
2010-07-07T23:35:59.596,734330.983282,1.0730000e-09,2.9874122e+00,21
2010-07-07T23:36:07.596,734338.983282,NaN,NaN,21
2010-07-07T23:36:15.596,734346.983282,NaN,NaN,21
2010-07-07T23:36:23.596,734354.983282,NaN,NaN,21
2010-07-07T23:36:31.596,734330.983653,1.0730000e-09,2.9589000e+00,21
2010-07-07T23:36:39.596,734338.983653,NaN,NaN,21
2010-07-07T23:36:47.596,734346.983653,NaN,NaN,21
2010-07-07T23:36:55.596,734354.983653,NaN,NaN,21
2010-07-07T23:37:03.596,734330.984023,1.0730000e-09,2.9461698e+00,21
2010-07-07T23:37:11.596,734338.984023,NaN,NaN,21
2010-07-07T23:37:19.596,734346.984023,NaN,NaN,21
2010-07-07T23:37:27.596,734354.984023,NaN,NaN,21
2010-07-07T23:37:35.596,734330.984393,1.0730000e-09,2.9550199e+00,21
2010-07-07T23:37:43.596,734338.984393,NaN,NaN,21
2010-07-07T23:37:51.596,734346.984393,NaN,NaN,21
2010-07-07T23:37:59.596,734354.984393,NaN,NaN,21
2010-07-07T23:38:07.596,734330.984764,1.0730000e-09,2.9553687e+00,21
2010-07-07T23:38:15.596,734338.984764,NaN,NaN,21
2010-07-07T23:38:23.596,734346.984764,NaN,NaN,21
2010-07-07T23:38:31.596,734354.984764,NaN,NaN,21
2010-07-07T23:38:39.596,734330.985134,1.0730000e-09,2.9508783e+00,21
2010-07-07T23:38:47.596,734338.985134,NaN,NaN,21
2010-07-07T23:38:55.596,734346.985134,NaN,NaN,21
2010-07-07T23:39:03.596,734354.985134,NaN,NaN,21
2010-07-07T23:39:11.596,734330.985505,1.0730000e-09,2.9536248e+00,21
2010-07-07T23:39:19.596,734338.985505,NaN,NaN,21
2010-07-07T23:39:27.596,734346.985505,NaN,NaN,21
2010-07-07T23:39:35.596,734354.985505,NaN,NaN,21
2010-07-07T23:39:43.596,734330.985875,1.0730000e-09,2.9540608e+00,21
2010-07-07T23:39:51.596,734338.985875,NaN,NaN,21
2010-07-07T23:39:59.596,734346.985875,NaN,NaN,21
2010-07-07T23:40:07.596,734354.985875,NaN,NaN,21
2010-07-07T23:40:15.596,734330.986245,1.0730000e-09,2.9532761e+00,21
2010-07-07T23:40:23.596,734338.986245,NaN,NaN,21
2010-07-07T23:40:31.596,734346.986245,NaN,NaN,21
2010-07-07T23:40:39.596,734354.986245,NaN,NaN,21
2010-07-07T23:40:47.596,734330.986616,1.0730000e-09,2.9519682e+00,21
2010-07-07T23:40:55.596,734338.986616,NaN,NaN,21
2010-07-07T23:41:03.596,734346.986616,NaN,NaN,21
2010-07-07T23:41:11.596,734354.986616,NaN,NaN,21
2010-07-07T23:41:19.596,734330.986986,1.0730000e-09,2.9469546e+00,21
2010-07-07T23:41:27.596,734338.986986,NaN,NaN,10
2010-07-07T23:41:35.596,734346.986986,NaN,NaN,10
2010-07-07T23:41:43.596,734354.986986,NaN,NaN,10
2010-07-07T23:41:51.596,734330.987356,1.0730000e-09,2.9501807e+00,11
2010-07-07T23:41:59.596,734338.987356,NaN,NaN,10
2010-07-07T23:42:07.596,734346.987356,NaN,NaN,10
2010-07-07T23:42:15.596,734354.987356,NaN,NaN,10
2010-07-07T23:42:23.596,734330.987727,1.0730000e-09,2.9507039e+00,11
2010-07-07T23:42:31.596,734338.987727,NaN,NaN,10
2010-07-07T23:42:39.596,734346.987727,NaN,NaN,10
2010-07-07T23:42:47.596,734354.987727,NaN,NaN,10
2010-07-07T23:42:55.596,734330.988097,1.0730000e-09,2.9528837e+00,11
2010-07-07T23:43:03.596,734338.988097,NaN,NaN,10
2010-07-07T23:43:11.596,734346.988097,NaN,NaN,10
2010-07-07T23:43:19.596,734354.988097,NaN,NaN,10
2010-07-07T23:43:27.596,734330.988468,1.0730000e-09,2.9757719e+00,11
2010-07-07T23:43:35.596,734338.988468,NaN,NaN,10
2010-07-07T23:43:43.596,734346.988468,NaN,NaN,10
2010-07-07T23:43:51.596,734354.988468,NaN,NaN,10
2010-07-07T23:43:59.596,734330.988838,1.0730000e-09,2.9754667e+00,11
2010-07-07T23:44:07.596,734338.988838,NaN,NaN,10
2010-07-07T23:44:15.596,734346.988838,NaN,NaN,10
2010-07-07T23:44:23.596,734354.988838,NaN,NaN,10
2010-07-07T23:44:31.596,734330.989208,1.0730000e-09,3.0185837e+00,11
2010-07-07T23:44:39.596,734338.989208,NaN,NaN,10
2010-07-07T23:44:47.596,734346.989208,NaN,NaN,10
2010-07-07T23:44:55.596,734354.989208,NaN,NaN,10
2010-07-07T23:45:03.596,734330.989579,1.0730000e-09,3.0356300e+00,11
2010-07-07T23:45:11.596,734338.989579,NaN,NaN,10
2010-07-07T23:45:19.596,734346.989579,NaN,NaN,10
2010-07-07T23:45:27.596,734354.989579,NaN,NaN,10
2010-07-07T23:45:35.596,734330.989949,1.0730000e-09,3.0231614e+00,11
2010-07-07T23:45:43.596,734338.989949,NaN,NaN,10
2010-07-07T23:45:51.596,734346.989949,NaN,NaN,10
2010-07-07T23:45:59.596,734354.989949,NaN,NaN,10
2010-07-07T23:46:07.596,734330.990319,1.0730000e-09,2.9782133e+00,11
2010-07-07T23:46:15.596,734338.990319,NaN,NaN,10
2010-07-07T23:46:23.596,734346.990319,NaN,NaN,10
2010-07-07T23:46:31.596,734354.990319,NaN,NaN,10
2010-07-07T23:46:39.596,734330.990690,1.0730000e-09,2.9516194e+00,11
2010-07-07T23:46:47.596,734338.990690,NaN,NaN,10
2010-07-07T23:46:55.596,734346.990690,NaN,NaN,10
2010-07-07T23:47:03.596,734354.990690,NaN,NaN,10
2010-07-07T23:47:11.596,734330.991060,1.0730000e-09,2.8724044e+00,11
2010-07-07T23:47:19.596,734338.991060,NaN,NaN,10
2010-07-07T23:47:27.596,734346.991060,NaN,NaN,10
2010-07-07T23:47:35.596,734354.991060,NaN,NaN,10
2010-07-07T23:47:43.596,734330.991431,1.0730000e-09,2.8819084e+00,11
2010-07-07T23:47:51.596,734338.991431,NaN,NaN,10
2010-07-07T23:47:59.596,734346.991431,NaN,NaN,10
2010-07-07T23:48:07.596,734354.991431,NaN,NaN,10
2010-07-07T23:48:15.596,734330.991801,1.0730000e-09,2.8870964e+00,11
2010-07-07T23:48:23.596,734338.991801,NaN,NaN,10
2010-07-07T23:48:31.596,734346.991801,NaN,NaN,10
2010-07-07T23:48:39.596,734354.991801,NaN,NaN,10
2010-07-07T23:48:47.596,734330.992171,1.0730000e-09,2.9024424e+00,11
2010-07-07T23:48:55.596,734338.992171,NaN,NaN,10
2010-07-07T23:49:03.596,734346.992171,NaN,NaN,10
2010-07-07T23:49:11.596,734354.992171,NaN,NaN,10
2010-07-07T23:49:19.596,734330.992542,1.0730000e-09,2.9097667e+00,11
2010-07-07T23:49:27.596,734338.992542,NaN,NaN,10
2010-07-07T23:49:35.596,734346.992542,NaN,NaN,10
2010-07-07T23:49:43.596,734354.992542,NaN,NaN,10
2010-07-07T23:49:51.596,734330.992912,1.0730000e-09,2.8844806e+00,11
2010-07-07T23:49:59.596,734338.992912,NaN,NaN,10
2010-07-07T23:50:07.596,734346.992912,NaN,NaN,10
2010-07-07T23:50:15.596,734354.992912,NaN,NaN,10
2010-07-07T23:50:23.596,734330.993282,1.0730000e-09,2.8935923e+00,11
2010-07-07T23:50:31.596,734338.993282,NaN,NaN,10
2010-07-07T23:50:39.596,734346.993282,NaN,NaN,10
2010-07-07T23:50:47.596,734354.993282,NaN,NaN,10
2010-07-07T23:50:55.596,734330.993653,1.0730000e-09,2.9289056e+00,11
2010-07-07T23:51:03.596,734338.993653,NaN,NaN,10
2010-07-07T23:51:11.596,734346.993653,NaN,NaN,10
2010-07-07T23:51:19.596,734354.993653,NaN,NaN,10
2010-07-07T23:51:27.596,734330.994023,1.0730000e-09,2.9435540e+00,11
2010-07-07T23:51:35.596,734338.994023,NaN,NaN,10
2010-07-07T23:51:43.596,734346.994023,NaN,NaN,10
2010-07-07T23:51:51.596,734354.994023,NaN,NaN,10
2010-07-07T23:51:59.596,734330.994393,1.0730000e-09,2.9643932e+00,11
2010-07-07T23:52:07.596,734338.994393,NaN,NaN,10
2010-07-07T23:52:15.596,734346.994393,NaN,NaN,10
2010-07-07T23:52:23.596,734354.994393,NaN,NaN,10
2010-07-07T23:52:31.596,734330.994764,1.0730000e-09,2.9647855e+00,11
2010-07-07T23:52:39.596,734338.994764,NaN,NaN,10
2010-07-07T23:52:47.596,734346.994764,NaN,NaN,10
2010-07-07T23:52:55.596,734354.994764,NaN,NaN,10
2010-07-07T23:53:03.596,734330.995134,1.0730000e-09,2.9490036e+00,11
2010-07-07T23:53:11.596,734338.995134,NaN,NaN,10
2010-07-07T23:53:19.596,734346.995134,NaN,NaN,10
2010-07-07T23:53:27.596,734354.995134,NaN,NaN,10
2010-07-07T23:53:35.596,734330.995505,1.0730000e-09,2.9460390e+00,11
2010-07-07T23:53:43.596,734338.995505,NaN,NaN,10
2010-07-07T23:53:51.596,734346.995505,NaN,NaN,10
2010-07-07T23:53:59.596,734354.995505,NaN,NaN,10
2010-07-07T23:54:07.596,734330.995875,1.0730000e-09,2.9456902e+00,11
2010-07-07T23:54:15.596,734338.995875,NaN,NaN,10
2010-07-07T23:54:23.596,734346.995875,NaN,NaN,10
2010-07-07T23:54:31.596,734354.995875,NaN,NaN,10
2010-07-07T23:54:39.596,734330.996245,1.0730000e-09,2.9513142e+00,11
2010-07-07T23:54:47.596,734338.996245,NaN,NaN,10
2010-07-07T23:54:55.596,734346.996245,NaN,NaN,10
2010-07-07T23:55:03.596,734354.996245,NaN,NaN,10
2010-07-07T23:55:11.596,734330.996616,1.0730000e-09,2.9483061e+00,11
2010-07-07T23:55:19.596,734338.996616,NaN,NaN,10
2010-07-07T23:55:27.596,734346.996616,NaN,NaN,10
2010-07-07T23:55:35.596,734354.996616,NaN,NaN,10
2010-07-07T23:55:43.596,734330.996986,1.0730000e-09,2.9467802e+00,11
2010-07-07T23:55:51.596,734338.996986,NaN,NaN,10
2010-07-07T23:55:59.596,734346.996986,NaN,NaN,10
2010-07-07T23:56:07.596,734354.996986,NaN,NaN,10
2010-07-07T23:56:15.596,734330.997356,1.0730000e-09,2.9308674e+00,11
2010-07-07T23:56:23.596,734338.997356,NaN,NaN,10
2010-07-07T23:56:31.596,734346.997356,NaN,NaN,10
2010-07-07T23:56:39.596,734354.997356,NaN,NaN,10
2010-07-07T23:56:47.596,734330.997727,1.0730000e-09,2.9363606e+00,11
2010-07-07T23:56:55.596,734338.997727,NaN,NaN,10
2010-07-07T23:57:03.596,734346.997727,NaN,NaN,10
2010-07-07T23:57:11.596,734354.997727,NaN,NaN,10
2010-07-07T23:57:19.596,734330.998097,1.0730000e-09,2.9407638e+00,11
2010-07-07T23:57:27.596,734338.998097,NaN,NaN,10
2010-07-07T23:57:35.596,734346.998097,NaN,NaN,10
2010-07-07T23:57:43.596,734354.998097,NaN,NaN,10
2010-07-07T23:57:51.596,734330.998468,1.0730000e-09,2.9204478e+00,11
2010-07-07T23:57:59.596,734338.998468,NaN,NaN,10
2010-07-07T23:58:07.596,734346.998468,NaN,NaN,10
2010-07-07T23:58:15.596,734354.998468,NaN,NaN,10
2010-07-07T23:58:23.596,734330.998838,1.0730000e-09,2.9110745e+00,11
2010-07-07T23:58:31.596,734338.998838,NaN,NaN,10
2010-07-07T23:58:39.596,734346.998838,NaN,NaN,10
2010-07-07T23:58:47.596,734354.998838,NaN,NaN,10
2010-07-07T23:58:55.596,734330.999208,1.0730000e-09,2.9086768e+00,11
2010-07-07T23:59:03.596,734338.999208,NaN,NaN,10
2010-07-07T23:59:11.596,734346.999208,NaN,NaN,10
2010-07-07T23:59:19.596,734354.999208,NaN,NaN,10
2010-07-07T23:59:27.596,734330.999579,1.0730000e-09,2.8738867e+00,11
2010-07-07T23:59:35.596,734338.999579,NaN,NaN,10
2010-07-07T23:59:43.596,734346.999579,NaN,NaN,10
2010-07-07T23:59:51.596,734354.999579,NaN,NaN,10
2010-07-07T23:59:59.596,734330.999949,1.0730000e-09,2.8770256e+00,11
2010-07-08T00:00:07.596,734338.999949,NaN,NaN,10
2010-07-08T00:00:15.596,734346.999949,NaN,NaN,10
2010-07-08T00:00:23.596,734354.999949,NaN,NaN,10
